step,time,x,y,z,qpos_hip_p_l,qpos_hip_r_l,qpos_hip_y_l,qpos_knee_p_l,qpos_ank_p_l,qpos_ank_r_l,qpos_hip_p_r,qpos_hip_r_r,qpos_hip_y_r,qpos_knee_p_r,qpos_ank_p_r,qpos_ank_r_r,qvel_hip_p_l,qvel_hip_r_l,qvel_hip_y_l,qvel_knee_p_l,qvel_ank_p_l,qvel_ank_r_l,qvel_hip_p_r,qvel_hip_r_r,qvel_hip_y_r,qvel_knee_p_r,qvel_ank_p_r,qvel_ank_r_r,tau_hip_p_l,tau_hip_r_l,tau_hip_y_l,tau_knee_p_l,tau_ank_p_l,tau_ank_r_l,tau_hip_p_r,tau_hip_r_r,tau_hip_y_r,tau_knee_p_r,tau_ank_p_r,tau_ank_r_r,action_hip_p_l,action_hip_r_l,action_hip_y_l,action_knee_p_l,action_ank_p_l,action_ank_r_l,action_hip_p_r,action_hip_r_r,action_hip_y_r,action_knee_p_r,action_ank_p_r,action_ank_r_r,cmd_vx,cmd_vy,cmd_vyaw,fall
422,8.5600,-0.2443,-0.0403,0.4046,-1.0041,0.1989,-0.0003,1.7344,0.0139,0.0205,-0.9955,0.2923,0.0662,1.8214,-0.2822,0.0844,-0.4517,0.1413,0.1096,0.0336,-0.2027,-0.7817,-0.5614,0.0884,0.0731,0.1268,-0.1417,-0.0220,71.13,-22.72,-20.55,-82.94,18.01,6.67,-120.00,-23.92,-23.77,68.84,-38.45,-8.82,0.1834,-0.1148,-0.7949,1.9090,2.6350,0.3544,-7.7904,0.2131,-0.6632,6.3253,-2.3313,-0.2542,0.50,0.00,0.00,0
423,8.5800,-0.2443,-0.0403,0.4044,-1.0078,0.1999,0.0003,1.7352,0.0126,0.0221,-0.9996,0.2928,0.0665,1.8220,-0.2817,0.0838,-0.1579,0.2224,-0.2522,0.2582,-0.1281,0.9650,-0.0590,0.1594,-0.2353,-0.0056,0.1203,-0.0237,120.00,9.34,-74.73,-120.00,11.81,21.85,-114.77,-36.26,-72.44,120.00,-17.70,-7.33,3.8801,1.1646,-2.9966,0.5821,2.3697,1.2626,-7.2028,-0.2867,-2.6399,9.7255,-0.8897,-0.1583,0.50,0.00,0.00,0
424,8.6000,-0.2443,-0.0402,0.4044,-1.0116,0.1996,-0.0009,1.7355,0.0159,0.0239,-1.0026,0.2926,0.0657,1.8211,-0.2787,0.0832,0.0205,0.2525,0.0259,0.0214,0.2061,0.7195,-0.0126,0.1577,-0.0059,-0.1129,0.1744,-0.0236,69.54,-27.58,-13.36,-85.97,16.55,-7.50,-120.00,-23.89,-26.73,58.35,-41.83,-9.41,0.0599,-0.3021,-0.5257,1.8596,2.9058,0.2724,-7.8077,0.2113,-0.8032,6.0494,-2.4705,-0.3006,0.50,0.00,0.00,0
425,8.6200,-0.2443,-0.0402,0.4043,-1.0136,0.1987,-0.0047,1.7370,0.0163,0.0339,-1.0019,0.2918,0.0623,1.8203,-0.2823,0.0831,-0.1278,-0.0798,-0.3231,0.2198,0.0417,0.4989,0.0921,-0.1261,-0.3152,0.0155,-0.1185,0.0054,120.00,12.42,-75.19,-120.00,7.10,11.65,-106.16,-35.59,-72.13,120.00,-13.23,-7.82,3.3433,1.2698,-3.0720,0.5191,2.0585,1.2197,-6.8386,-0.2720,-2.6779,9.8137,-0.6455,-0.1876,0.50,0.00,0.00,0
426,8.6400,-0.2443,-0.0402,0.4044,-1.0155,0.1980,-0.0062,1.7369,0.0131,0.0166,-1.0031,0.2916,0.0613,1.8194,-0.2810,0.0827,0.1009,-0.0453,0.1463,-0.2552,-0.1666,0.6392,0.0799,-0.0273,0.1244,-0.1265,0.1443,-0.0289,64.17,-26.54,-14.07,-83.56,14.97,1.47,-114.49,-25.28,-22.53,55.34,-36.15,-9.02,-0.1505,-0.2315,-0.5801,1.9534,2.3534,0.2279,-7.2589,0.1775,-0.6541,5.9729,-2.1027,-0.2760,0.50,0.00,0.00,0
427,8.6600,-0.2444,-0.0402,0.4045,-1.0143,0.1997,-0.0065,1.7371,0.0123,0.0260,-1.0015,0.2924,0.0608,1.8174,-0.2805,0.0830,-0.0890,0.2793,0.0239,0.0143,-0.1938,-0.7126,0.0042,0.1841,-0.0610,-0.1246,-0.7728,-0.0609,120.00,2.42,-66.92,-120.00,11.68,16.23,-110.33,-33.32,-71.47,120.00,-14.98,-6.27,3.2728,0.9005,-2.7318,0.4897,2.1158,1.0463,-7.0235,-0.1438,-2.6106,9.3988,-0.8943,-0.0978,0.50,0.00,0.00,0
428,8.6800,-0.2443,-0.0402,0.4044,-1.0149,0.1989,-0.0053,1.7371,0.0150,0.0297,-1.0029,0.2919,0.0617,1.8198,-0.2828,0.0830,-0.0004,-0.0841,0.2943,-0.1819,0.5109,1.1320,-0.1240,-0.0552,0.2523,0.0247,0.0468,-0.0165,68.01,-26.92,-19.12,-81.95,4.37,-8.09,-118.85,-24.93,-23.12,60.99,-34.69,-8.98,0.0877,-0.2611,-0.7698,1.9470,2.0128,0.2905,-7.3481,0.1812,-0.6660,6.1031,-2.0388,-0.2688,0.50,0.00,0.00,0
429,8.7000,-0.2443,-0.0405,0.4045,-1.0138,0.1981,-0.0062,1.7361,0.0168,0.0311,-1.0019,0.2922,0.0616,1.8192,-0.2792,0.0826,0.1761,-0.0207,-0.0369,-0.0559,0.0371,0.2652,0.2451,-0.0439,-0.0405,-0.0902,0.1829,-0.0157,120.00,5.90,-71.39,-120.00,4.47,11.31,-109.86,-34.01,-70.56,120.00,-15.77,-6.66,3.2819,1.0473,-2.8751,0.5512,1.8088,1.1664,-6.9584,-0.1819,-2.5749,9.2368,-0.7320,-0.1174,0.50,0.00,0.00,0
430,8.7200,-0.2443,-0.0403,0.4044,-1.0144,0.1976,-0.0065,1.7369,0.0149,0.0268,-1.0018,0.2912,0.0611,1.8193,-0.2774,0.0838,-0.1784,0.0447,-0.1125,-0.0267,1.4453,2.9103,-0.0697,0.0325,-0.0995,-0.1510,0.1082,-0.0421,71.08,-23.75,-20.38,-84.56,5.73,3.76,-120.00,-26.27,-25.03,57.85,-34.80,-9.59,0.1907,-0.2086,-0.8559,1.8833,1.7824,0.3359,-7.3873,0.0974,-0.7407,6.0474,-2.0115,-0.3125,0.50,0.00,0.00,0
431,8.7400,-0.2442,-0.0402,0.4044,-1.0128,0.1975,-0.0073,1.7375,0.0162,0.0319,-0.9997,0.2911,0.0603,1.8197,-0.2854,0.0810,0.4188,-0.1233,0.0956,-0.2470,0.6179,1.2632,0.4020,-0.0979,0.0853,-0.1052,-0.0362,-0.1350,120.00,-10.18,-53.83,-120.00,7.84,-3.01,-104.08,-30.75,-70.55,120.00,-23.89,-8.14,2.9055,0.4208,-2.1924,0.4195,2.2667,0.7436,-6.7260,-0.0397,-2.5956,8.8887,-1.3502,-0.2445,0.50,0.00,0.00,0
432,8.7600,-0.2443,-0.0402,0.4044,-1.0103,0.1984,-0.0055,1.7371,0.0117,0.0208,-0.9983,0.2914,0.0612,1.8201,-0.2813,0.0800,-0.1326,-0.0345,0.1759,-0.0385,-0.2881,-0.0291,-0.2156,-0.0169,0.1221,0.0865,0.3052,0.0137,77.12,-23.23,-21.12,-103.04,17.85,4.22,-120.00,-31.61,-40.44,69.39,-41.28,-13.96,0.4500,-0.0959,-0.8588,1.4112,2.5424,0.3240,-7.5757,-0.0753,-1.3719,6.3300,-2.4211,-0.6106,0.50,0.00,0.00,0
433,8.7800,-0.2443,-0.0405,0.4044,-1.0070,0.1964,-0.0086,1.7373,0.0168,0.0160,-0.9941,0.2910,0.0590,1.8195,-0.2762,0.0835,0.2864,0.0074,-0.1529,0.2252,-0.5062,0.0288,0.3097,0.0644,-0.0668,0.0337,0.0178,0.3597,120.00,16.68,-74.51,-120.00,12.55,14.29,-106.13,-42.34,-71.10,120.00,-20.56,-11.77,3.0992,1.4681,-2.9738,0.2369,2.4772,1.0345,-6.7914,-0.5545,-2.6076,9.9547,-1.0722,-0.3799,0.50,0.00,0.00,0
434,8.8000,-0.2443,-0.0403,0.4045,-1.0048,0.1967,-0.0101,1.7378,0.0151,0.0270,-0.9901,0.2910,0.0584,1.8177,-0.2806,0.0864,-0.0173,0.1627,-0.1739,0.1206,-0.4097,-0.9904,0.0571,0.1054,-0.1428,-0.0647,-0.1375,0.0649,69.53,-22.39,-21.17,-90.56,11.30,3.08,-120.00,-31.75,-34.02,37.44,-33.87,-10.77,0.1700,-0.1360,-0.8819,1.7204,2.2108,0.2131,-7.6334,-0.1292,-1.1235,5.4602,-2.0166,-0.3589,0.50,0.00,0.00,0
435,8.8200,-0.2443,-0.0404,0.4044,-1.0070,0.1958,-0.0173,1.7407,0.0160,0.0291,-0.9874,0.2901,0.0521,1.8154,-0.2800,0.0874,-0.2003,-0.0147,-0.6064,0.2939,-0.2016,-0.3190,0.1676,-0.0384,-0.5304,-0.1446,0.1244,0.0417,120.00,6.05,-78.76,-120.00,12.42,14.00,-117.27,-31.65,-83.17,120.00,-15.10,-4.53,4.2666,0.9986,-3.2841,-0.2309,2.3087,1.0511,-7.2175,-0.1227,-3.1742,10.3549,-0.7055,0.0557,0.50,0.00,0.00,0
436,8.8400,-0.2442,-0.0403,0.4045,-1.0108,0.1956,-0.0235,1.7431,0.0142,0.0291,-0.9867,0.2903,0.0479,1.8122,-0.2825,0.0830,0.0410,0.1110,-0.2706,0.1496,1.1503,4.0721,0.0732,-0.0467,-0.3170,0.0440,-0.1763,-0.6546,57.82,-31.76,-7.06,-76.88,17.71,-1.85,-120.00,-28.10,-26.26,20.38,-30.40,-7.08,-0.3257,-0.4665,-0.3800,2.0912,2.6019,0.0711,-7.6424,0.0662,-0.8929,4.9284,-1.9389,-0.2952,0.50,0.00,0.00,0
437,8.8600,-0.2442,-0.0404,0.4044,-1.0155,0.1945,-0.0303,1.7457,0.0118,0.0216,-0.9867,0.2883,0.0401,1.8098,-0.2800,0.0737,0.1977,0.0190,-0.2030,0.0130,-0.3747,-0.7963,0.2934,-0.0812,-0.4000,-0.1450,0.4039,-0.2049,120.00,-6.65,-65.06,-120.00,19.56,11.08,-120.00,-28.83,-82.74,120.00,-27.79,-3.43,4.2688,0.4965,-2.7811,-0.3431,2.7298,0.6846,-7.4259,-0.0173,-3.2100,10.1611,-1.5269,-0.0070,0.50,0.00,0.00,0
438,8.8800,-0.2442,-0.0407,0.4044,-1.0230,0.1928,-0.0348,1.7463,0.0162,0.0281,-0.9923,0.2879,0.0357,1.8084,-0.2791,0.0829,-0.0595,0.1260,0.1072,-0.0721,-0.2649,-0.3016,-0.0760,0.0472,0.1107,-0.1707,0.0142,0.5924,58.48,-25.97,-9.82,-85.20,16.54,-4.02,-120.00,-31.44,-28.79,35.05,-36.51,-10.48,-0.4697,-0.2780,-0.5204,1.9212,2.6824,0.0312,-7.8357,-0.1115,-0.9975,5.3833,-2.1462,-0.2504,0.50,0.00,0.00,0
439,8.9000,-0.2442,-0.0406,0.4041,-1.0329,0.1919,-0.0401,1.7492,0.0140,0.0192,-0.9983,0.2879,0.0329,1.8071,-0.2789,0.0869,-0.6868,0.0090,-0.6442,0.5214,-0.1252,-0.6785,-0.3789,0.0033,-0.5472,0.2263,0.0023,-0.1504,120.00,11.99,-84.42,-120.00,19.76,20.08,-115.12,-34.42,-86.29,120.00,-18.07,-4.72,4.9081,1.2177,-3.6074,-0.3222,2.9748,1.1024,-7.2552,-0.2465,-3.3831,11.1105,-0.9637,0.0206,0.50,0.00,0.00,0
440,8.9200,-0.2442,-0.0406,0.4043,-1.0423,0.1917,-0.0437,1.7500,0.0156,0.0203,-1.0049,0.2870,0.0292,1.8047,-0.2777,0.0832,-0.4469,0.0071,-0.1514,-0.1076,-0.1363,-1.2398,-0.3275,-0.0152,-0.1430,-0.2018,0.1839,-0.2395,52.56,-32.39,4.83,-79.21,26.74,1.58,-120.00,-26.52,-29.57,4.48,-40.16,-9.40,-0.7060,-0.5659,0.0199,2.0616,3.2272,-0.0225,-8.5251,0.0627,-1.0587,4.5419,-2.3505,-0.3408,0.50,0.00,0.00,0
441,8.9400,-0.2440,-0.0410,0.4048,-1.0480,0.1906,-0.0483,1.7492,0.0159,0.0342,-1.0081,0.2866,0.0250,1.8015,-0.2793,0.0824,-0.1023,-0.0910,0.0668,0.0034,0.0895,0.4960,-0.0517,-0.1142,0.0339,0.0215,0.1152,-0.0413,120.00,-1.37,-70.94,-120.00,22.48,6.97,-98.51,-29.20,-83.68,120.00,-17.23,-4.22,4.8946,0.7293,-3.0543,-0.1041,3.0121,0.9427,-6.5971,-0.0014,-3.2656,10.8816,-0.8473,0.0411,0.50,0.00,0.00,0
442,8.9600,-0.2442,-0.0405,0.4043,-1.0566,0.1907,-0.0450,1.7503,0.0167,0.0293,-1.0186,0.2861,0.0273,1.8043,-0.2785,0.0837,-0.4128,-0.1797,0.4122,-0.1492,0.6243,1.0424,-0.6565,-0.0631,0.4341,0.2407,0.0676,0.1019,43.95,-27.07,4.20,-79.72,26.76,-10.08,-120.00,-25.42,-23.72,14.50,-42.21,-10.62,-1.1173,-0.2751,0.0059,2.0618,3.5564,0.1385,-8.1134,0.1438,-0.8273,4.7857,-2.5459,-0.3395,0.50,0.00,0.00,0
443,8.9800,-0.2442,-0.0406,0.4040,-1.0629,0.1915,-0.0442,1.7511,0.0166,0.0291,-1.0252,0.2872,0.0289,1.8053,-0.2801,0.0834,-0.2672,-0.0106,-0.0375,0.0227,2.2364,3.9994,-0.0688,0.0204,-0.1717,-0.0165,-0.4675,-0.3284,120.00,14.00,-81.24,-120.00,22.97,20.20,-96.31,-35.69,-82.08,120.00,-10.91,-3.52,4.8196,1.3116,-3.4709,0.0794,2.8699,1.2869,-6.5688,-0.2580,-3.1291,10.4015,-0.5517,0.0334,0.50,0.00,0.00,0
444,9.0000,-0.2442,-0.0405,0.4042,-1.0667,0.1920,-0.0423,1.7498,0.0130,0.0199,-1.0302,0.2868,0.0297,1.8055,-0.2787,0.0789,-0.5328,0.0363,0.3266,-0.1145,-0.2203,0.2338,-0.7166,0.0048,0.2448,0.1005,0.2945,-0.1190,48.75,-24.67,-1.35,-84.91,23.24,3.44,-120.00,-25.31,-27.38,20.38,-45.92,-9.41,-0.9625,-0.1844,-0.1871,1.9384,2.8814,0.2269,-8.6199,0.1529,-0.9539,4.9700,-2.7218,-0.3377,0.50,0.00,0.00,0
445,9.0200,-0.2440,-0.0406,0.4050,-1.0647,0.1908,-0.0399,1.7461,0.0160,0.0213,-1.0306,0.2867,0.0320,1.8051,-0.2765,0.0847,0.8230,0.1337,0.5144,-0.5848,-0.4586,0.4880,0.7409,-0.0664,0.3828,-0.3557,-0.0727,0.3334,120.00,19.02,-86.17,-120.00,10.39,20.83,-97.23,-35.78,-78.31,120.00,-6.42,-5.67,4.8992,1.5218,-3.5909,0.2508,2.1707,1.4299,-6.5083,-0.2511,-2.9531,10.3691,-0.1434,0.0285,0.50,0.00,0.00,0
446,9.0400,-0.2443,-0.0405,0.4041,-1.0743,0.1928,-0.0343,1.7471,0.0187,0.0206,-1.0438,0.2884,0.0377,1.8095,-0.2783,0.0874,-1.4847,0.1736,0.1632,0.4080,-0.3292,-0.0012,-1.6657,0.1312,0.0857,0.5738,0.1592,0.0268,35.06,-9.79,-6.96,-70.59,0.11,3.64,-118.29,-29.44,-11.19,6.32,-33.88,-7.64,-1.6895,0.4033,-0.3876,2.3519,1.4115,0.2997,-7.7307,-0.0015,-0.2751,4.6719,-1.9406,-0.1545,0.50,0.00,0.00,0
447,9.0600,-0.2440,-0.0403,0.4057,-1.0698,0.1942,-0.0294,1.7408,0.0190,0.0262,-1.0411,0.2889,0.0421,1.8052,-0.2784,0.0859,0.4842,-0.0410,0.2562,-0.3651,3.5870,2.2579,0.4508,-0.0455,0.2238,-0.2622,-0.0277,-0.1170,120.00,2.75,-71.39,-120.00,17.54,17.90,-99.03,-32.23,-73.42,120.00,-9.24,-2.41,5.1242,0.9276,-2.9494,0.4909,2.5236,1.2790,-6.6615,-0.1093,-2.7461,9.6372,-0.3367,0.1606,0.50,0.00,0.00,0
448,9.0800,-0.2442,-0.0409,0.4048,-1.0808,0.1933,-0.0291,1.7420,0.0146,0.0181,-1.0543,0.2900,0.0427,1.8094,-0.2782,0.0823,-1.8905,-1.3343,-1.9481,0.0659,-0.8865,-1.1451,-1.5137,0.0954,-1.1083,0.2710,-0.1510,0.1766,54.82,-17.47,-13.38,-79.72,4.47,3.59,-120.00,-26.95,-20.07,33.84,-39.13,-7.51,-0.8835,0.0950,-0.5895,2.0849,1.6623,0.3271,-8.4300,0.0754,-0.6193,5.4182,-2.2879,-0.1974,0.50,0.00,0.00,0
449,9.1000,-0.2440,-0.0406,0.4051,-1.0814,0.1946,-0.0219,1.7398,0.0152,0.0197,-1.0588,0.2902,0.0486,1.8118,-0.2829,0.0824,0.5227,-0.0868,0.3105,-0.2567,-0.4731,-0.1638,0.3900,-0.1190,0.2973,0.0180,-0.3928,-0.0345,120.00,-11.73,-56.87,-120.00,13.96,13.09,-101.04,-28.27,-71.80,120.00,-18.78,-6.29,4.1263,0.2523,-2.2909,0.6028,2.3476,0.8434,-6.8353,-0.0123,-2.6174,9.2794,-1.0666,-0.0973,0.50,0.00,0.00,0
450,9.1200,-0.2442,-0.0404,0.4047,-1.0827,0.1968,-0.0128,1.7383,0.0190,0.0201,-1.0659,0.2913,0.0559,1.8162,-0.2838,0.0817,-0.4939,0.2426,0.3996,0.1200,-0.4609,-0.1206,-0.8114,0.1367,0.2931,0.4056,0.1692,-0.0164,77.59,-27.98,-16.10,-82.49,15.20,3.85,-114.26,-26.44,-24.96,56.72,-37.82,-9.70,0.1107,-0.3399,-0.6152,1.9485,2.4189,0.3117,-7.5470,0.1008,-0.7111,6.0311,-2.2248,-0.3234,0.50,0.00,0.00,0
451,9.1400,-0.2442,-0.0404,0.4045,-1.0831,0.1983,-0.0128,1.7397,0.0192,0.0288,-1.0662,0.2919,0.0551,1.8164,-0.2768,0.0841,0.4536,0.2362,-0.2864,0.2204,3.6265,3.2407,0.7031,0.1218,-0.2608,-0.3656,0.4122,0.2165,120.00,43.62,-100.66,-120.00,14.06,24.70,-90.41,-41.23,-83.48,120.00,-0.82,-6.42,4.0778,2.5249,-4.1179,0.1567,2.3152,1.7718,-6.4012,-0.4941,-3.1537,10.8813,0.3259,-0.0491,0.50,0.00,0.00,0
452,9.1600,-0.2443,-0.0404,0.4041,-1.0914,0.1952,-0.0211,1.7430,0.0166,0.0185,-1.0695,0.2901,0.0487,1.8148,-0.2793,0.0824,-0.1877,0.2030,-0.3241,0.0564,-0.7050,-0.1403,0.0392,0.0884,-0.3407,-0.3541,0.2236,0.0086,14.19,-9.10,4.58,-62.34,-3.41,-0.50,-95.31,-32.22,-1.47,-12.58,-27.59,-7.80,-2.4034,0.3875,0.0712,2.4815,1.2273,0.0244,-6.6642,-0.1537,0.1089,4.0868,-1.5312,-0.1979,0.50,0.00,0.00,0
453,9.1800,-0.2439,-0.0403,0.4063,-1.0787,0.1956,-0.0213,1.7365,0.0223,0.0222,-1.0554,0.2898,0.0487,1.8064,-0.2773,0.0845,1.2409,0.1474,0.1246,-0.4899,-0.2114,-0.4972,1.2271,0.0487,0.1654,-0.5060,-0.1135,0.0733,120.00,-11.24,-51.21,-120.00,9.99,8.92,-77.92,-23.97,-56.46,120.00,-13.44,-4.70,3.3139,0.3136,-2.0867,0.7078,2.1618,0.5865,-5.7704,0.1910,-2.0126,8.8688,-0.6219,0.0427,0.50,0.00,0.00,0
454,9.2000,-0.2437,-0.0402,0.4069,-1.0649,0.1969,-0.0166,1.7335,0.0135,0.0206,-1.0441,0.2907,0.0531,1.8064,-0.2805,0.0827,0.3164,0.2965,0.1720,0.1989,-0.7284,-0.1177,0.1305,0.1932,0.1118,0.2559,0.0093,-0.0963,79.16,-14.87,-41.40,-92.74,-0.31,4.05,-104.31,-25.04,-29.73,85.04,-22.73,-5.83,0.3588,0.1757,-1.6727,1.6527,1.3614,0.3573,-6.9240,0.1515,-0.9365,6.7265,-1.2423,-0.0763,0.50,0.00,0.00,0
455,9.2200,-0.2439,-0.0406,0.4061,-1.0528,0.1962,-0.0164,1.7350,0.0109,0.0209,-1.0334,0.2913,0.0535,1.8098,-0.2791,0.0822,1.0872,-0.1659,0.1949,0.2605,-0.9960,0.2266,0.9449,-0.1488,0.1195,0.5501,-0.0105,-0.0065,118.30,26.66,-85.02,-120.00,-12.53,16.92,-90.47,-38.93,-61.22,120.00,-4.75,-5.50,2.0348,1.8713,-3.4336,0.5264,0.5197,1.2047,-6.2540,-0.3693,-2.2057,8.3705,-0.1031,-0.0544,0.50,0.00,0.00,0
456,9.2400,-0.2441,-0.0403,0.4054,-1.0351,0.1963,-0.0163,1.7378,0.0129,0.0309,-1.0154,0.2909,0.0529,1.8119,-0.2773,0.0841,0.8521,-0.1145,-0.0807,0.1967,-0.2774,0.3327,0.9611,-0.0717,-0.0535,0.0585,-0.0372,0.1433,67.61,7.77,-44.16,-73.05,-18.96,2.97,-88.02,-42.55,-4.71,29.88,-19.27,-8.69,0.0784,1.1104,-1.8746,2.2132,0.2306,0.5458,-6.0446,-0.5338,-0.0149,5.2425,-0.9914,-0.2091,0.50,0.00,0.00,0
457,9.2600,-0.2442,-0.0404,0.4043,-1.0145,0.1968,-0.0192,1.7426,0.0106,0.0232,-0.9933,0.2912,0.0504,1.8144,-0.2784,0.0837,1.2826,0.0330,-0.0362,0.3521,-0.4275,1.5570,1.1515,0.0265,-0.0389,0.1632,-0.4156,-0.1361,120.00,19.94,-79.74,-120.00,-7.51,13.00,-105.51,-35.98,-50.42,120.00,-8.73,-4.18,2.3937,1.5968,-3.2834,0.3885,0.9546,0.9935,-6.6100,-0.2733,-1.8389,8.5348,-0.2635,0.0407,0.50,0.00,0.00,0
458,9.2800,-0.2440,-0.0404,0.4060,-0.9857,0.1949,-0.0257,1.7389,0.0136,0.0225,-0.9598,0.2900,0.0456,1.8058,-0.2782,0.0823,1.0424,0.0730,-0.3226,0.2048,-0.0696,0.1556,1.3028,0.0030,-0.3068,-0.2829,0.2358,-0.0119,43.78,9.45,-52.92,-92.72,-35.30,2.53,-90.00,-41.21,-16.76,34.40,-15.51,-6.89,-0.6405,1.1424,-2.2671,1.6733,-0.5773,0.4843,-5.8468,-0.4998,-0.5270,5.2987,-0.7092,-0.1375,0.50,0.00,0.00,0
459,9.3000,-0.2441,-0.0404,0.4051,-0.9714,0.1939,-0.0328,1.7442,0.0171,0.0222,-0.9411,0.2894,0.0393,1.8057,-0.2810,0.0829,0.4414,0.2380,-0.1253,0.2771,-0.1488,-0.5309,0.6096,0.0544,-0.3381,0.1074,-1.0130,-0.2309,97.06,7.52,-66.08,-120.00,-6.45,7.71,-107.53,-36.58,-44.42,114.56,-16.85,-5.73,1.5006,1.0430,-2.8432,0.4210,0.9639,0.5345,-6.5533,-0.2940,-1.6240,7.5026,-1.0710,-0.0976,0.50,0.00,0.00,0
460,9.3200,-0.2439,-0.0403,0.4059,-0.9440,0.1939,-0.0345,1.7428,0.0137,0.0308,-0.9121,0.2888,0.0372,1.8033,-0.2829,0.0805,1.8483,0.0435,0.1562,-0.2367,0.1253,1.2146,1.8046,0.0007,0.0245,-0.1784,0.4376,0.0003,98.03,31.46,-82.76,-120.00,-8.68,2.23,-102.40,-43.58,-43.46,120.00,-6.57,-5.38,1.8127,2.0340,-3.4379,0.8540,1.1706,0.9543,-6.0661,-0.5910,-1.5783,8.2819,-0.1583,-0.0653,0.50,0.00,0.00,0
461,9.3400,-0.2440,-0.0408,0.4056,-0.9249,0.1948,-0.0375,1.7437,0.0166,0.0223,-0.8919,0.2899,0.0344,1.8017,-0.2804,0.0826,0.4825,-0.2123,0.1541,0.2811,0.2344,-0.4124,0.4451,-0.1338,0.0518,0.7159,-0.2324,0.0423,77.70,32.63,-72.35,-120.00,1.68,13.25,-115.59,-52.03,-33.59,84.57,-18.23,-7.16,0.9139,2.1034,-3.0417,0.9825,1.7093,0.8455,-6.7108,-0.9231,-1.2136,6.6881,-1.0529,-0.1528,0.50,0.00,0.00,0
462,9.3600,-0.2441,-0.0403,0.4055,-0.9034,0.1950,-0.0318,1.7429,0.0208,0.0234,-0.8737,0.2891,0.0389,1.8047,-0.2806,0.0829,1.6223,-0.0548,0.5155,-0.6121,1.5159,-0.1578,1.3890,-0.0695,0.4806,-0.2648,0.1096,-0.0041,85.41,-7.04,-35.43,-120.00,-0.25,2.21,-120.00,-38.70,-43.47,58.31,-30.24,-11.45,1.4725,0.5556,-1.4815,0.8530,2.1746,0.4150,-6.7639,-0.3543,-1.5286,5.9298,-1.7263,-0.4323,0.50,0.00,0.00,0
463,9.3800,-0.2440,-0.0403,0.4064,-0.8760,0.1970,-0.0272,1.7390,0.0153,0.0223,-0.8486,0.2900,0.0427,1.8027,-0.2775,0.0828,1.2120,0.0304,0.2014,0.0750,-0.4518,-0.0382,1.0938,0.0192,0.1460,0.1289,0.1830,-0.0050,120.00,46.32,-92.66,-120.00,22.86,20.32,-120.00,-48.39,-60.69,120.00,-8.71,-10.03,4.3065,2.6714,-3.8098,-0.0641,2.9252,1.4622,-6.8355,-0.7608,-2.2558,10.3232,-0.2581,-0.3371,0.50,0.00,0.00,0
464,9.4000,-0.2443,-0.0404,0.4053,-0.8623,0.1948,-0.0301,1.7423,0.0169,0.0206,-0.8342,0.2896,0.0417,1.8059,-0.2799,0.0717,0.4443,-0.0885,-0.1409,0.2008,-0.3558,0.0757,0.5126,-0.1142,-0.3150,0.1973,0.2627,-0.4445,66.89,4.78,-38.16,-106.47,24.64,10.39,-120.00,-44.46,-33.01,11.64,-46.32,-8.17,0.7107,0.9839,-1.6706,1.3690,3.0035,0.7712,-8.6059,-0.6230,-1.1888,4.7460,-2.7839,-0.3709,0.50,0.00,0.00,0
465,9.4200,-0.2440,-0.0404,0.4059,-0.8456,0.1929,-0.0396,1.7442,0.0208,0.0283,-0.8115,0.2880,0.0322,1.8016,-0.2754,0.0756,1.0396,0.0410,-0.6726,0.1555,1.0272,0.7410,1.4489,0.0327,-0.5743,-0.4152,-0.0786,0.4277,120.00,38.69,-97.55,-120.00,13.08,13.01,-120.00,-44.00,-82.28,120.00,-15.14,-8.07,4.8169,2.2735,-4.1285,-0.2240,3.1396,1.5306,-7.7108,-0.6419,-3.2235,11.5565,-0.7152,-0.1616,0.50,0.00,0.00,0
466,9.4400,-0.2443,-0.0405,0.4049,-0.8460,0.1928,-0.0476,1.7500,0.0161,0.0186,-0.8066,0.2876,0.0248,1.8005,-0.2751,0.0846,0.4316,-0.0350,-0.2499,-0.1956,-0.4090,-0.0250,0.6809,-0.0920,-0.1799,-0.4708,0.0365,0.4106,20.61,-7.71,-4.82,-89.39,29.06,-0.28,-120.00,-31.93,-19.77,13.40,-34.19,-9.89,-1.0493,0.4432,-0.3910,1.7624,3.3287,0.0502,-7.4312,-0.1412,-0.6945,4.7006,-1.9729,-0.2409,0.50,0.00,0.00,0
467,9.4600,-0.2442,-0.0405,0.4048,-0.8448,0.1915,-0.0550,1.7527,0.0137,0.0177,-0.8001,0.2870,0.0193,1.7975,-0.2802,0.0870,-0.1182,-0.1405,-0.4098,0.4364,0.2111,-0.3013,0.1481,-0.0935,-0.3831,0.1125,-0.1076,0.0609,120.00,7.94,-78.66,-120.00,38.00,20.62,-120.00,-36.29,-86.04,120.00,-30.58,-6.33,5.6116,1.0751,-3.4531,-0.3285,4.2333,0.9455,-8.2892,-0.3125,-3.4414,11.4490,-1.7878,-0.0604,0.50,0.00,0.00,0
